Text,Label
گوگل کے مطابق قادیانی سب سے ذیادہ پھیل رہے ہیں وجہ میں بتاتا ہوں.یہ بے غیرت اسلام کا لبادہ اوڑھے ہوئے ہیں اور اسلام میں سے پردہ حیا اور جہاد کو نکال چکے ہیں جس کی یہود و نصری کو تکلیف ہوتی وہ چیزیں تو دین سے خارج کر چکے اس لیے سبھی لبرل بھی انکا ساتھ دے رہے.,h
بے حیا ننگی لبرل آگے پیچھے سے اپنی نمائش تم کرواؤ اور کوئی اگر تنقید کرے تو کاٹ کھانے کو دوڑو. عورت پردے میں اچھی لگتی ہے اگر جسم کی نمائش کرنی ہے تو پھر آؤ کبھی پورا جسم دکھاؤ خوب تعریف کرونگا تمہاری. عجیب نفسیاتی پاگل پن ہے کہ ننگی خود ہو اور برا دیکھنے والے کو سمجھو,h
لبرل مطلب بے حیا اور مادر پدر آزاد، الله نے انسان کو اشرف المخلوقات بنایا ہے، اور اس پر کچھ پابندیاں عائد کی ہیں تاکہ بگاڑ کی طرف نا جائے، جانور جنسی تعلق کیلئے آزاد ہوتے ہیں اور آج کی نسل میں سے کچھ لوگ جانور بننا چاہتے ہیں,h
فوجی بھی مار دے PTM تو یقین نہیں کرتا بیغیرت پاکی لبرل اور  MQM  نے ایک  فوجی کی ٹوپی بھی نا اچھالی اور دہشتگرد ہوگیا ہر مہاجر۔ بے شرم  و بے حیا لوگوں تم  سندھ کے سانپوں کے ڈسے ہوئے ہو,h
جتنی بے حیا ہی یہ ادارے پھیلا رہے ہیں شاید ہی کوئی اور ہو، امریکہ کو بھی پیچھے چھوڑ دیا ہے جب ان اداروں سے طلباء جائے گے تو سکینڈل ہی بنے گے۔ یہ لبرل لوگوں کو پیدا کیا جارہا ہے۔ محب وطن ایک آدھ ہی ہوگا ان میں۔,h
اپنی اقدار سے بغاوت مت کرو اور جاؤ کسی تپتے صحرا میں جا کر ادب پڑھو ، لیکن تہمت مت لگاؤ کسی پہ  پاکستان ایک لبرل اور سیکولر ملک ہے، یہاں سب کو آزادی ہے سب کچھ کہنے کی، اور بےشرم اور بے حیا کو تو بھرپور تعاون بھی یہاں ملتا ہے،  Please avoid hate speech miss freedom,h
نہ مولوی نے حسیناوں کو ننگا کیا نہ ہی مولوی نے ریپ کر کے کسی کو کوڑے کے ڈھیر پہ پھینکا۔یہ سارا قصور لبرل مافیا اور بے حیا میڈیا کا ہے تم جِس کی پردہ پوشی کرتے ہوئے الزام مولوی کے سر تھوپ رہے ہو۔,h
بہت  زبردست آفریدی لبرل کےمنہ پر طمانچہ ہے۔پربے شرم بے حیا فحش لوگ ہی اپنی اوقات دکھائے گے اس بات پر,h
سندھ میں راجہ داھر کی اولاد کی حکمرانی ہے۔ چیف جسٹس آف پاکستان پر بہت بڑی ذمہ داری ہے ۔ازخود نوٹس لیں ۔ اور کدھر ھیں حیا باختہ لبرل عورتیں جو وومن ڈے پر بے حیا بنی ہوئی تھیں ۔خان صاحب پلیز بوٹس لیں ۔اللہ ان ظالموں کو ملے۔,h
لعنتیوں قادیانیوں کے حامیوں اپنے بیرونی آقاؤں کو خوش کرنے کے لیے ملعونہ آسیہ کو بھگا دیا ملک سے اور نہتے مسلمانوں کو خون میں نہلا دیا ریاست مدینہ کے جھوٹے اور منافق دعوے داروں لنڈے کے لبرل بے پیندے کے لوٹے  کچھ شرم و حیا ہوتی ہے,h
کوئی شک نھیں لبرل بے حیا اور بزدل ھی ھوتے ھیں   …,h
کوئ بھت ہی سستی ذہنیت اور ترسی ھوئ عورت ھیں شرم تھوری سی  اپنی فرسٹیشن ساری دنیا کو نہ دکھائیں ابو کو بتائیں آپکا علاج انکے پاس ھے ۔بے شرم اور بے حیا لبرل,h
آو اس رمضان میں کسی لبرل کو نہیں سُنیں گے کسی بے حیا عورت کا پروگرام نہیں دیکھیں گے کسی بے دین اور چرب زبان اینکر کا بھی مکمل بائیکاٹ کریں گے,h
پی ٹی ایم میں شامل خواتین لبرل اور بے حیا خواتین ہیں موم بتی مافیا ٹاٸپ ان خواتین کا کام نہ صرف پشتون بلکہ پاکستان کی خواتین کو بدنام کرنا ہے۔ جبکہ پشتون (مرد ہویا عورت) نام ہی غیرت کا ہے,h
اور پاکستانی زبان میں بےغیرت بے حیا بے ایمان اور قادیانی  لبرل سیکولر خنزیر سور دلہ,o
عجیب بات ہے اب لنڈے کے لبرل بے حیا فحش لوگ بھی ہمیں اسلام کی تعلیمات سکھاے گے جنہیں خود اسلام کی ا الف کا بھی نہیں پتہ پہلے حیا پیدا کر اپنے اندر پھر اولیا پر بھونکنا,h
جی اوۓ ڈسکو مولوی۔ کیا مدرسہ میں گالیاں دینا سیکھا ہے؟ اسلام کا لبادہ اوڑھ کر اسلام کے دشمن ہو تم لبرل مولوی۔ اپنی ماں سے جا کر اپنے باپ کا پوچھ بے حیا,h
اوے بے حیا لبرل گھٹیا عورت شرم کر ساری زندگی کمینگی میں گزارے گی کب تک حرام کھا ئے گی ؟   …,o
تیری موت کے دن پاکستانی جشن منائیں گے غدار لبرل بے حیا,h
دیسی لفافہ لبرل صحافیوں تحریک انصاف نے دھرنا  عمران خان کی کرپشن کو چھپانے کے لئے نہیں دیا تھا  یانیب یا عدالتوں کے خلاف نہیں دیا تھاتحریک انصاف نے تو دھرنا دھاندلی کے خلاف دیا تھا کچھ تو شرم کرو کچھ حیا کرو اتنی بے شرمی کیوں,h
یہ وڈیو ان سب بے حیا بیغیرت اور لبرل عورت مارچ والی آنٹیوں کے منہ پر زوردار ططمانچہ ہے,h
ان دیسی لبرل گند کو دیکھو ان وہ وڈیو  اور پوسٹ تو دیکھتی ہے لیکن اپنے باجیوں اور آنٹیوں کی وہ غلیظ بینرز نہیں دیکھتے آپ لوگوں کو ننگا کرنا چاہٸیے کیونکہ آپ لوگ  ننگے خوش ہو۔ بے غیرت بے حیا لوگو ۔        …,h
ان لبرل بے حیا لڈکیوں پر لعنت ان کے والدین سمیت بھیجیں شاید ان کی غیرت جاگ جائے,h
"لعنتی لبرل غلیظ عورتوں اسلام اور مغربی تہذیب میں فرق ""حیا"" اور بے حیائی ھے  ",h
اگر قوم یوتھ مے تھوڈی بوھت بھی غیرت ھے تو ان بے حیا لبرل عورتوں کا نکاح کر کے چلتا کریں ورنا انسانیت کا قتل ھوتا رھے گا   …,h
ہم آپنے وطن میں بے حیا لبرل عورتوں کو  بے حیائی نہیں کرنے دیں گی  جن مشرک عورتوں نے کراچی میں بے حیائی کا میلا لگایا ادارے ان کو گرفتار کرے ۔ اور حکمت ایسے میلے لگوانے پر قوم سے معافی مانگے  ہم پاکستانی پاک دامن عورت کی آواز اور مطالبہ کو حکمت دبا نہیں سکتی,h
ہم آپنے وطن میں بے حیا لبرل عورتوں کو بے حیائی نہیں کرنے دیں گی  جن مشرک عورتوں نے کراچی میں بے حیائی کا میلا لگایا ادارے ان کو گرفتار کرے ۔ اور حکومت ایسے میلے لگوانے پر قوم سے معافی مانگے  ہم پاکستانی پاک دامن عورت کی آواز اور مطالبہ کو حکومت دبا نہیں سکتی,h
"بی بی عورت کا معانی ہی چھپی ہوئی چیز کے ہیں. پتا نہیں کس آزادی کی تحریک چلی ہے لبرل طبقے کی طرف سے.  حدیث کا مفہوم ہے ""اور جب تم حیا گنوا دو جو چاہے وہ کرو""  حیا نو ہتھ مار بی بی   …",h
ایک وقت تھا جب سکول کالجوں اور یونیورسٹیوں سے لوگ صاحب علم  (ماسٹر، انجینیئر اور ڈاکٹر) بن کے نکلتے تھے اور اب؟  لوگ وہاں سے کنجر، ہـــیجڑے اور بے حیا اور دیسی لبرل بن کے نکلتے ہیں ایسی تعلیم کا کیا فائدہ ؟  جو انسان کو انــسانیت بھی نہ سکھا سکے۔,h
آج لبرل کا بنایا ہوا خواتین کا عالمی دن جسکا مقصد عالم اسلام کی خواتین کو بے حیائی کی طرف راغب کرنا ہے اگر خواتین کو کسی ذات کو رول ماڈل بنانا ہو تو میرے محبوب کی پیاری سیدہ فاطمہ رضی اللہ عنھا کی مثالی زندگی کو مدنظر رکھیں  حیا ایمان سے ہے اگر حیا نہ رہے تو ایمان نہیں رہتا,h
جہاں لبرل بے حیا موجود ہیں  وہاں اللہ تعالٰی کے پیارے حیا والے بھی ہیں  مختصراً یہ کہ جہاں نگیٹیو سوچ ہے وہاں پوزٹیو بھی ہے,h
یہ ہی دیسی لبرل ہیں جو اوپن مائینڈ اور آزادی کی آڑ میں بے حیائی ہے وہ کہتے ہیں کہ تم حیا نہ کرو تو جو چاہو کرو,h
ایسی بے حیا دیسی لنڈا لبرل عورتوں کے گھر مرد نہیں ہوتے,h
جہنم کی طرف  جب خود عورتیں بے حودہ لباس تنگ کپڑے پہن کر ٹائٹ جینز پہن کر اپنی نمائش کرتی پھرتی ہیں کون سا مرد ہے جو ان کو نہیں دیکھے گا لبرل نے ان کو بے حیا کر دیا ہے  جب تم پردے میں رہو گی زمانہ اپنی اوقات میں رہے گا  کسی بھی مرد کی غیرت کا اندازہ عورت کے لباس سے لگایا جاسکتا,h
انکی تربیت میں غیرت اور ان خواتین کی تربیت میں حیا کا سبق سکھایا ہی نہیں گیا ہوتا.. یہ دیسی لبرل لوگ حقوق کے نام پر بے حیائی چاہتے ہیں.,h
میرا جسم میری مرضی والی بے غیرتیوں  کو  انہی کی زبان میں  مسلمان حیا والی لڑکیوں کی جانب سے کرارا جواب۔۔  لبرل بےغیرتوں کی چال ناکام بنانے کے لٸے شٸیر کرتے جاٸیے,h
یہ سب دیسی لبرل لوگ ہیں جنہیں شرم و حیا کی تربیت ہی نہیں دی گئی۔ ماوں نے ہی ایسی تربیت کی ہو گی۔ ساری غلطی ان عورتوں کی ہی نہیں اصل میں ان کے گھر میں غیرت مند مرد نہیں ورنہ عورت گھر کی دہلیز پار کرنے سے پہلے لاکھ بار سوچتی۔ بے حیا و بے شرم عورتیں۔,h
جو تعلیم عورت کو بے حیا کرے اور مرد کے دل سے خوف خدا ختم کر دے اس تعلیم سے ان پڑھ رہنا بہتر ہے.  بے شمار لعنت ہو ایسی لبرل سوچ اور آزادی پے.,o
نام نہاد رشتوں کی اھمیت سے عاری عورتوں کے حقیقی   حقوق سے نابلد لبرل ازم کے دلدادہ آزادی کے نام پر مغربی   کلچر کا طوق گلے سے لگانے والی بے حیا اور بے شرم   عورتوں نے Women Day کچھ اسطرح منایا                 استغفرُللہ لعنت   …,h
ان دیسی لبرل بے حیا لوگوں کو یورپ کی اندھی تقلید میں کچھ نھی نظر آتا..بس سر دعا کر دیا کریں..,h
سیکولرز کا خدا عذاب میں مبتلا ہے۔۔۔ (محمدگل)  طاقت و ٹیکنالوجی پر مکمل ایمان و یقین لائے اس کے دیوتا امریکہ کے آگے جسم و ضمیر کے ساتھ سجدہ ریز پاکستان کے سیکولر، لبرل اور روشن خیال طبقوں کے بے حیا تھوبڑے پر اس...   …,h
 ایک حقیقت   اسلام میں عورت باپردہ با حیا اور باادب ہوتی ہے  جبکہ   لبرل ازم میں عورت بے پردہ، بے حیا اور بے ادب ہوتی ہے,h
اسلامی تاریخ گواہ ھے کہ پچھلے زمانے میی اللہ تعالی نے جتنی قومیی بھی تباہ کی ھے وہ صرف بے حیائی کی وجہ سے تباہ و برباد ھوئے اسیلیے اسلام میی پردے اور حیا کی انتہائی اھمیت ھے لہذہ  مسلمانوں کا اپنی اسلامی اخلاقی اقدار چھوڑکر لبرل ازم کی طرف برھنا یقینن انکی تباھی کا پیش خیمہ ھیی   …,h
ایک حقیقت   اسلام میں عورت باپردہ با حیا اور باادب ہوتی ہے  جبکہ   لبرل ازم میں عورت بے پردہ، بے حیا اور بے ادب ہوتی ہے,h
ہوتی ہے  جبکہ   لبرل ازم میں عورت بے پردہ، بے حیا اور بے ادب ہوتی ہے,h
لبرل سوچ دیکھو انکی جہالت کی انتہا ہے علماء کو آگے دیکھ کر کیسے الفاظ لوگ استمال کر رہے ہیں اللّٰہ پاک ہدایت دے ایسے لوگوں کو جو بے حیا زانی کو نیک اور عالم دین کو غلط کہتے ہیں,h
"ابو جہل کی اولاد کون ""لبرل"" انسانیت میں چھپے جلاد کون ""لبرل"" موم بتی جلا کر مناتے یاد کون ""لبرل"" زانی و بے حیا و بے پردہ برباد کون ""لبرل"" ",h
قرآن کا فرمان ھے کہ نماز بُرائی اور بے حیائی کےکاموں سےروکتی ھے  اگر نماز پڑھنےاور اسکی تلقین کرنے کے باوجود ساری توانائی قاتلوں چوروں اور لٹیروں کےدفاع،انکی چھوڑی ھوئی ھڈیوں پہ گزر بسر اور بے حیا لبرل مافیا کی حمایت کرتے ھیں تو پھر آپ نماز نہیں پڑھ رھے بلکہ یوگا کے آسن کرتے ھیں,h
اپنے باپ سے پوچھو!  جاہل عورت جب ابلیسی تعلیم حاصل کرو گی تو ایسی واہیات باتوں کی ہی توقع کی جا سکتی ہے لبرل گنوار بے حیا...,h
اسلام سے بڑھ کر لبرل کون ہے؟ یہ لوگ لبرل نہین ہین بے حیا ہیں,h
حیا کے نام پہ صدیوں لڑکی کے حقوق کا استحصال کیا جارہا ہے،، یہ سب سے بڑی بے حیائی ہے،،،، اور لبرل ازم کے نام پہ غیر فطری آزادی بھی بے حیائی ہے،، ایک پڑھی لکھی، خود مختار، اپنے حقوق کو سمجھنے اور ان کیلئے لڑنے کے قابل لڑکی ہی حیا کا مظہر ہے ۔,h
اصل مسئلہ اس بے حیا لباس کا ہے.. اس لباس کے ساتھ امریکہ میں ہو یا پاکستان میں، صحافی ہوں یا ڈاکٹر یا عام گھریلو عورت، ایک عورت کو ہمیشہ ذلت کا سامنا کرنا ہوگا.. مرد ہو یا عورت، جب آپ اسلام کو چھوڑ کر، لبرل ہو کر چلیں تو پھر ٹیں ٹیں کرکے حیا کا درس نہ دیں اور نہ حیا کی طلب کریں   …,h
ٹویٹر پر موجود سب لبرل فاشسٹ ، بے حیا ، ننگِ امت ، ننگِ قوم ، قسم کے  مردِ و زن ، چرند پرند ، کوکو-کورینا ---  سب کان کھول کے سن لو    …,h
بی بی، پورے پاکستان میں کیا آپ جیسی ذہنیت کے لبرل مافیا نے تھوڑا گند مچایا ہوا جو باپ بیٹی کے تقدس کو پامال کر رہی ہیں.. آپ سمیت جتنی اینکر ہیں جو میڈیا پر آتی ہیں کیا کبھی حیا کا دامن پکڑا ہے؟؟ بن سنور کر آتی ہیں تاکہ خوبصورت چہرے دیکھ کر لوگ خبریں دیکھیں,h
لبرل نہیں کہہ سکتے اسلام سے بڑھ کر لبرل روشن خیال اور اعتدال پسند کوئی مذہب نہیں جس کو لوگ اب لبرل کہتے ہیں یہ  نری بے حیائی ہے اسلام کے اصولوں سے انحراف ہے اور اللہ کے نظام اور شریعت سے منہ موڑنے والی بات ہے ان کے لیے بے حیا اور لادین کی اصطلاح ہی مناسب ہے,h
لبرل کیا ہوتا ہے؟  سیدھی سی بات ہے بے حیا اور لادین ۔دین سے چڑنے والے  ورنہ اسلام سے زیادہ کون  سا مذہب لبرل ہے اور مسلمانون سے زیادہ کس نے لبرٹی پیش کی ہے تاریخ میں؟,h
دنیا میں تین قسم کے لوگ رہتے ہیں  ایک باحیا ، دوسرے بے حیا، اور تیسرے لبرل  شرم والی بات پر شرمندہ ہونے والے با حیا ہوتے ہیں ۔  شرم نہ کرنے والے بے حیا ہوتے ہیں۔  اور وہ جنہیں دیکھ کر بے حیا بھی شرماجائیں ، انہیں لبرل کہتے ہیں,h
"چوک میں پوتڑے دھونے کاا فائدہ؟ سب کی نظروں میں گر جاؤ۔ صرف شہرت کے لیے۔ بھارتی"" استریاں ""تو کب کی شرم و حیا بیچ چکیں ۔۔ ماڈرن اور لبرل بننے کی ناپاک کوشش میں ۔ ۔ عصمت بے معنی لفظ بن چکا۔ٹین ایجرز میں  ناجائز رشتے قابل فخر۔ تو اب روتی کیوں ہیں۔دس پندرہ بیس سال بعد کیوں یاد آیا؟",h
یارکیسا خبیث اور بے نسلا بندہ ہے یہ چیمہ چُوڑا نہ شرم ہے نہ حیا نہ ہی کوئی عقل موت! اور اس طرح کے لبرل ٹٹو جو ہیں وہ سچ کے نام پر بکواسیں کرکے ثابت کررہے ہوتے ہیں کہ ہم لوگ جہاد کر رہے ہیں! انتہائی گھٹیا اور چول انسان ہے یہ خبیث!,o
اگر لبرل اور ترقی پسند کہلانا چاہتے ہیں تو اپنے ذہن کا گند زبان پہ لائیں اپنی پیدائش جیسی سنگین غلطی کا ذمہ دار فوج کو ٹھہرائیں بہن کے فرار ہو کے شادی کرنے کی ذمہ داری عمران خان کے بے حیا کلچر کو ٹھہرائیں اور منہ میں کتے زبان لے لیں,h
سارے پاکستان کا گند اکٹھا کر کہ لبرل لعنتی لوگ اس ملک میں بہن بیٹیوں کو بے حیا بنانے پہ لگے ھوئے ہیں قائد اعظم سے موازنہ کرتے ہیں ان کی عقل پہ ماتم کرنا چائیے جاھل  لوگ قائد اعظم نے ملک بنایا دیکھتے ہیں یہ کیا کرتا ھے باتیں بہت ھو گئیں اب کچھ کرو پھر بات کرو,h
لبرل کلاس اعلیٰ تعلیم یافتہ   نہیں بلکہ   پڑھے لکھے بے حیا جاہل ہیں   مُٹھی بھڑ تھے   تم لوگوں نے انکو پروان چڑھانا شروع کیا   دوزخ میں تمہارا مسکن ہو گا   سالے ٹھرکی پھٹیچر بابے,h
کسی لبرل کو کوئی مچھر کاٹ لے تو تب بھی پاک فوج پر الزامات لگائے گا کیونکہ اسی گھٹیا کام کے تو پیسے ملتے ہیں ان نمک حراموں کو۔ بے غیرت بے شرم بے حیا جعلی لبرلز کو ان گھٹیا کاموں کی سزا ضرور ملنی چاہیے۔,h
گھمن صاحب یہ لبرل ایک دن صیدیقی کو گالی دیتے ہیں دوسرے دن ہیرو ۔ کون لوگ ہیں یہ ان کے نزدیک نواز اور زرداری کا ملک کو لوٹنا جرم نیں خدمت ہے ۔ کیسے بے شرم لوگوں سے واسطہ پڑا ہے ۔کوی شرم کوی حیا,h
منافقین کیلیئے،لبرل سیکولر گستاخوں انڈیا امریکہ اور بے حیا میڈیا کیلیئے سر درد بننے والی پارٹی کا نام بھی لکھو TLP تحریک لبیک یا رسول اللہ صلی اللہ علیہ وآلہ واصحابہ وسلم,h
اس۔موقعہ پر لبرل کو۔سانپ۔سونگھ گیا ہے۔ بھارت کا نام۔لینے پہ انکی زبان جلتی ہے۔ فوج پر الزام لگانے اور بھارت کی حمایت میں ھمہ وقت مستعد۔ بے شرم۔بے حیا۔ غدار وطن,h
واہ انصار عباسی صاھب واہ  ملک کو کامیاب اسلامی فلاحی ریاست بناننے میں آپ کامیاب ھو چکے ۔ ملک میں بقول آپکے جو فحاشی اور بے حیا ی  تھی وو نواز شریف اور مرتضیٰ سولنگی عمر چیمہ امتیاز عالم پرویز رشید اور بہت سے خونی لبرل کی جدوجہد سے اختتام ہویی /,h
خاص پاکستانی مذہبی مسلکی مائنڈ سیٹ کی طرح انہیں بھی لبرل بے حیا اور فحاشہ کے القاب و خطابات سے ہی نوازنا ہے تو پھر بہتر ہے کہ آپ امت مسلمہ کے دعووں سے دستبردار ہو کر اپنے اپنے فرقہ کے کنویں کے مینڈک المعروف ڈڈو بنے رہیں ۔,h
ڈاکٹر صاحب جتنی قلابازیاں آپ کھاتے ہیں اتنی تو سانپ بھی نہیں کھاتا ہو گا ۔ ویسے یہ جن حکومتوں کا آپ نے ذکر کیا یہ اسلامی انقلابی حکومتیں ہیں تو پاکستان میں کیوں بے حیا لبرل کی بات کر رہے ہیں ۔ پاکستان میں انشاءاللہ TLP آۓ گی اسلامی انقلابی حکومت,h
کوی شرم ہوتی ہے۔کوی حیا ہوتی ہے۔۔تم جیسے گٹر کیڑے۔اپنے اپ کو بہت بڑا دانشور سمجھتے ہیں۔۔۔حلانکہ تیری اوقات ایک بے دین اور لبرل کھوتے کی سی ہے۔۔جو ہر وقت مولویوں پر بھونکتا رہتا ہے,h
اسد کھرل جیسے محب وطن کو جان سے مارنے کے عمل کی کسی بے حیا لبرل کی مذمت نہیں۔ گل بخاری جیسی اوباش عورت جو اسلامی اقدار کی دشمن پتہ نہیں  کتھاں گزاری ہئی رات وے ملک محافظ قوت کو بدنام کرنے کی کوشش,h
مبشر زیدی اک ایسا لبرل جو ہمیشہ شر اور بے حیا قوتوں کا ساتھی۔ کرپٹ لوگوں کی ڈھال۔ ویسے بھی  کچھ ہندوستان سےآنے والے لوگوں نے پاکستان میں صرف مطلب نکالا۔,h
ھمارے ھاں صرف ایک شخص بڑی سیٹ پہ بیٹھ سکتا ھے ۔۔۔ بےشرم ۔ بے حیا ۔۔زانی ۔۔ شرابی۔۔۔  کمیونسٹ ۔ لبرل ۔ بے نمازی ۔۔۔  او جو دیندار ھوگا اسکا نام لسٹ سے نکالا جائے گا کیوں کہ وہ اللہ کی عبادت کرتا ھے,h
یہ اخبار ایک عرصے سے اسلام سے متعلق غلط مضامین نشر کررہا ہے، لبرل فکر کو فروغ دینے کی کوشش میں ہے. البتہ آج ان کی ٹویٹ میں بے حیا ٹرمپ اور دہشت گرد نا جائز ریاست کی تائید پڑھ کر معلوم ہوگیا کون ان اخباریوں کا سرپرست ہے.   …,h
چیف جستس نے تھیک کہا ہے کہ ہم لبرل ضرور ہین مگر بے حیا نہی,n
انسان میں شرم غیرت ہو تو وہ شرم سے کہیں منہ کر جائے، جتنی بے عزتی آپکی کلاسرا کیس میں ہوئی ہے مگر دیسی کمرشل لبرل میں شرم حیا کہاں,h
انسان میں شرم غیرت ہو تو وہ شرم سے کہیں منہ کر جائے، جتنی بے عزتی آپکی کلاسرا کیس میں ہوئی ہے مگر دیسی کمرشل لبرل میں شرم حیا کہاں   …,h
ہم لبرل ضرور ہیں لیکن بے حیا نہیں,n
ہم لبرل ضرور ہیں لیکن بے حیا نہیں۔۔۔چیف جسٹس ثاقب نثار نے نجی ٹی وی چینلز کو خبردار کرتے ہوئے سخت ترین احکامات جاری کر دیے   …   …,n
کبھی لبرل کبھی مولانا یا منافقت ترا بھی آسرا جب شرم و حیا نظر میں ھوتی ھے تو بی بی شرٹ اتار کر دکھایا کرو ناں   …,h
دنیا میں تین قسم کے لوگ رہتے ہیں  ایک باحیا ، دوسرے بے حیا، اور تیسرے لبرل  شرم والی بات پر شرمندہ ہونے والے با حیا ہوتے ہیں ۔  شرم نہ کرنے والے بے حیا ہوتے ہیں۔  اور وہ جنہیں دیکھ کر بے حیا بھی شرماجائیں ،   انہیں لبرل کہتے ہیں,h
"میرا جسم، میری مرضی والی لبرل ، بے حیا عورتوں کے لیے_ "" اپنے باپ اور خاوند کی جائیداد سے حصّہ نہ لو _ باپ ، بھائ، خاوند  سے اپنی پڑھائی، کپڑوں ، ذاتی کسی بھی خرچ کے پیسے نہ لو _ اپنی جان، مال، عزت کی حفاظت خود کرو_ بوڑھی ہو جاؤ ، تو خاوند، بیٹوں پر بوجھ نہ بنو اور خود کشی کر لو_   …",h
دنیا میں تین قسم کے لوگ رہتے ہیں ایک باحیا دوسرے بے حیا اور تیسرے لبرل شرم والی بات پر شرمندہ ہونے والے با حیا ہوتے ہیں اور شرم نہ کرنے والے بے حیا اور وہ جنہیں دیکھ کر بے حیا بھی شرما جائیں انہیں لبرل کہتے ہیں۔,h
آج میڈیا میں لبرل طبقہ جس انداز سے عورت کو بے حیا بنا رہا ہے وہ انتہائی قابل مزمت ہے. سیرت سیدأ فاطمہ سلام اللہ علیہا کو صیح معنوں میں عۃم کرنے کی اشد ضرورت ہے,h
آج مییا میں لبرل طبقہ جس انداز سے عورت کو بے حیا بنا رہا ہے وہ انتہائی قابل مزمت ہے. سیرت سیدأ فاطمہ سلام اللہ علیہا کو صیح معنوں میں عۃم کرنے کی اشد ضرورت ہے,h
آسان حساب: ........  لبرل ازم = جو چاہو کرو  *بے حیائی = جو چاہو کرو  لہٰذا:  لبرل ازم = بے حیائی  * متفق علیہ حدیث: تم حیا نہ کرو تو جو چاہے کرو,h
اسلام  حیا  کا درس دیتا ہے جس میں امن ہے  لبرل ازم بے حیائی کا درس دیتا ہے جس میں فساد اور گندگی ہے,h
دیسی لبرل کی نظر میں  مغرب کی بے لباس رنگینی اور بھارت کا حیا سوز بولی وڈ مانیہ دہشت گردی  و مصائب کا شکار دکھی انسانیت کیلئے محبتوں اور خوشگوار لمحوں کا باعث ہیں,h
لبرل وہ بے غیرت ہیں اگر انکی بیٹی کا کوئی ریپ کر بھی دے تو یہ ٹویٹ کر کے بتا رھے ھونگے Wow my baby was kidnapped and raped she is back home now she told me mom dad it was really fun time. Damn she enjoyed a lot  ان سے شرم و حیا یا احساس کی توقع کیسی,o
پارلیمنٹ میں بچوں سےزیادتی کرنے والےمجرموں کیلئےسرعام پھانسی کابل پیش کیاگیاتوفرحت الله بابرنےاس کی مخالفت کی یہ پیپلزپارٹی کی لبرل برگیڈ بے غیرت بے شرم بے حیا !!,o
بے نظیر بھٹو اور ان کی پارٹی PPP نے خود یہ تصویر عوام کے لیے جاری کی تھی تاکہ دنیا کو میسج جائے کہ محترمہ بےنظیر بھٹو خود زاتی طور پر اور PPP ایک لبرل سوچ کی مالک پارٹی ہے۔ اس میں ماں بہن کی کیا بات ہے؟ شرم اور حیا کا سوال توPPPاور بھٹو کے وارث سے کرنا چاہئے۔,n
جب خادم حسین رضوی یہ کہتے ہوئے رو رہے ہوتے ہیں کے عورت کی عزت بسوں کی کنڈیکٹری صابن کی مشہوری کرکٹ میں شہرت جہاز میں ایر ہوسٹ بننے میں نہیں تو لبرل بے حیا عورتیں انہیں جاہل ملا کہتی ہیں آج وہ بھی زینب واقعے پر اور عورت کی عزت کی بات کر رہی ہیں,h
یہ سب تمھاری بے حیا اور بے غیرت لبرل میڈیا کا ہی تو شاخسانہ ھے قیامت مسعود صاحب ۔۔۔  آئے روز...   ,h
جنسی درندگی کے اصل محرک،  ہوّس کی تمام جڑ یں یہ _______دین سے دوری و بیزاری، نکاح میں تاخیر، جہیز کی مانگ، لبرل فکریں، انٹرنیٹ کا غلط استعمال، فحاش میڈیا،  بے حیا و بے غیرت اسٹیج شوز ، ڈرامےاور گھٹیا اشتہارات ہیں۔,h
اخلاق اور تہذیب ننگے پن اور لبرل ازم میں پوشیدہ ہے جس کو ٹوئنٹنے والے افراد مزے لے لے کر آنکھوں کو ٹھنڈہ کرتے ہیں - ناچ گانا اور بے حیا فلمیں اپنی ماں اور بہنوں کے ساتھ بیٹھ کر دیکھنے والوں کے منہ سے اخلاقیات کی باتیں اچھی نہیں لگتیں,h
یتیم سالہ بچی کے ساتھ ظلم کی داستان..!! کدھر گیا انصاف کی ٹرٹر لگانے والا نیازی اور کدھر گیا ترچھی ٹوپی والا سراج الحق ؟؟  کدھر گئے لبرل جو ہر وقت چیختے رہتے ہیں پاکستان پیپلزپارٹی پر؟؟ کہاں مر گئی کے پی کے کی غیر سیاسی پولیس ....... ! کیا یہ ہے تبدیلی ... بے شرم و حیا نیازی,h
لبرل دراصل بےغیرت اور بے حیا  کا جدید نام ہے   …,h
جو خود بے عزت ہو، اسے عزت گلے کا طوق محسوس ہونے لگتی ہے ۔ عزت، شرم اور حیا نہ رہے تو پھر بندہ جو مرضی کر لے۔ لبرل مافیا کا بیانیہ یہی ہے,h
لبرل بے شرم میڈیا پیش کرتے ہیں عائشہ گلا لئی کے بعد ۔عائشہ احد۔,h
لبرل اور بے حیا عورتیں ہی پی ٹی آئی میں موجود ہیں اور انکی سپورٹرز بھی,h
اسلام کمزور نہیں  لبرل لوگ اسلام کو بدنام کر رہے اور یہ ایک تہوار نہیں بے حیا ی ہے   …,h
کون کہتا ہے لبرل بے حیا ہوتے ہیں ؟   ان کے با حیا مرد تو نگاہ خاص کر نیچے ہی رکھتے ہیں چہرے سے ان کا کیا واسطہ ؟...   ,h
